ID Поездки;ID Водителя;ID Автомобиля;"Дата и время
начала поездки";Длина поездки, км
3214;30;18;13.10.2023 21:11;4,4
3215;49;27;14.10.2023 3:41;51,8
3216;41;40;14.10.2023 4:33;19,3
3217;35;3;14.10.2023 5:20;21,0
3218;61;39;14.10.2023 5:28;9,6
3219;14;10;14.10.2023 6:26;54,4
3220;5;36;14.10.2023 8:47;53,0
3221;2;18;14.10.2023 9:41;57,8
3222;13;9;14.10.2023 10:02;3,4
3223;40;11;14.10.2023 11:09;44,8
3224;29;32;14.10.2023 11:24;38,4
3225;62;21;14.10.2023 12:57;23,0
3226;60;23;14.10.2023 15:34;41,9
3227;35;12;14.10.2023 17:08;8,6
3228;54;33;14.10.2023 18:26;23,9
3229;25;22;14.10.2023 19:39;36,0
3230;13;9;14.10.2023 20:40;55,5
3231;32;14;14.10.2023 21:52;21,0
3232;35;18;14.10.2023 22:23;6,4
3233;24;42;14.10.2023 23:55;52,0
3234;61;4;15.10.2023 0:42;35,9
3235;59;9;15.10.2023 1:06;40,4
3236;54;37;15.10.2023 1:25;54,3
3237;54;7;15.10.2023 2:45;11,5
3238;40;7;15.10.2023 3:40;33,8
3239;7;1;15.10.2023 4:06;9,5
3240;12;27;15.10.2023 5:09;5,9
3241;39;8;15.10.2023 5:20;8,9
3242;52;17;15.10.2023 5:25;42,1
3243;10;34;15.10.2023 7:43;36,9
3244;7;16;15.10.2023 15:27;12,3
3245;33;17;15.10.2023 18:38;45,6
3246;19;12;15.10.2023 19:24;9,6
3247;36;32;15.10.2023 20:04;22,0
3248;43;32;15.10.2023 21:26;52,9
3249;59;39;15.10.2023 22:46;24,9
3250;58;17;15.10.2023 23:57;36,4
3251;38;41;16.10.2023 2:10;26,9
3252;20;19;16.10.2023 2:39;53,2
3253;51;37;16.10.2023 4:58;42,4
3254;32;38;16.10.2023 5:08;25,4
3255;28;14;16.10.2023 6:29;9,3
3256;46;38;16.10.2023 6:34;27,1
3257;60;22;16.10.2023 7:21;26,2
3258;53;41;16.10.2023 7:31;2,7
3259;43;32;16.10.2023 8:01;32,9
3260;7;1;16.10.2023 8:39;36,3
3261;49;29;16.10.2023 9:51;24,4
3262;35;36;16.10.2023 10:37;59,7
3263;37;38;16.10.2023 12:41;59,7
3264;24;16;16.10.2023 13:05;25,3
3265;60;28;16.10.2023 18:14;56,9
3266;17;6;16.10.2023 18:44;17,9
3267;20;10;16.10.2023 19:04;49,9
3268;48;41;16.10.2023 20:24;24,0
3269;56;10;16.10.2023 22:31;55,6
3270;50;17;17.10.2023 1:52;11,6
3271;24;25;17.10.2023 2:26;1,8
3272;24;16;17.10.2023 3:56;38,8
3273;13;17;17.10.2023 4:30;38,9
3274;56;41;17.10.2023 4:45;38,9
3275;22;1;17.10.2023 5:42;29,7
3276;7;42;17.10.2023 7:03;56,0
3277;31;23;17.10.2023 9:08;2,2
3278;20;41;17.10.2023 10:31;27,8
3279;16;15;17.10.2023 12:07;41,6
3280;30;36;17.10.2023 14:16;34,0
3281;29;32;17.10.2023 18:44;12,8
3282;19;34;17.10.2023 20:09;3,7
3283;2;36;17.10.2023 21:35;4,7
3284;55;30;17.10.2023 22:19;20,6
3285;1;3;17.10.2023 23:01;37,3
3286;11;15;18.10.2023 0:32;21,1
3287;25;22;18.10.2023 0:58;26,2
3288;20;21;18.10.2023 1:12;15,5
3289;4;32;18.10.2023 2:39;24,9
3290;32;10;18.10.2023 3:13;59,8
3291;13;2;18.10.2023 3:34;56,5
3292;6;32;18.10.2023 4:18;7,4
3293;61;2;18.10.2023 4:45;24,5
3294;44;6;18.10.2023 7:18;13,0
3295;38;35;18.10.2023 8:20;28,7
3296;45;27;18.10.2023 12:00;14,7
3297;44;6;18.10.2023 12:08;10,6
3298;52;17;18.10.2023 12:21;56,7
3299;25;13;18.10.2023 12:33;47,6
3300;27;2;18.10.2023 15:40;22,4
3301;38;19;18.10.2023 18:19;32,6
3302;15;41;18.10.2023 19:24;21,4
3303;4;6;18.10.2023 21:13;21,0
3304;14;41;18.10.2023 22:01;47,8
3305;38;21;18.10.2023 22:20;53,5
3306;42;1;18.10.2023 23:19;44,2
3307;44;6;18.10.2023 23:47;30,7
3308;48;35;19.10.2023 1:34;18,2
3309;44;32;19.10.2023 2:05;1,7
3310;26;39;19.10.2023 3:02;18,8
3311;59;4;19.10.2023 5:12;18,8
3312;15;14;19.10.2023 5:34;53,0
3313;10;3;19.10.2023 6:46;42,5
3314;32;21;19.10.2023 9:13;12,1
3315;41;40;19.10.2023 9:39;16,9
3316;15;41;19.10.2023 9:52;35,7
3317;16;37;19.10.2023 12:20;38,3
3318;30;36;19.10.2023 14:14;16,3
3319;42;42;19.10.2023 17:49;25,8
3320;46;35;19.10.2023 19:49;8,0
3321;22;42;19.10.2023 20:05;43,7
3322;43;6;20.10.2023 0:26;35,2
3323;61;9;20.10.2023 0:56;50,0
3324;3;32;20.10.2023 1:45;45,2
3325;12;29;20.10.2023 2:02;42,7
3326;36;6;20.10.2023 2:04;48,9
3327;21;40;20.10.2023 2:39;47,7
3328;7;25;20.10.2023 3:02;3,9
3329;24;25;20.10.2023 3:10;27,0
3330;49;29;20.10.2023 3:11;51,2
3331;42;1;20.10.2023 5:59;10,4
3332;16;37;20.10.2023 6:14;15,5
3333;18;14;20.10.2023 8:30;38,0
3334;23;40;20.10.2023 9:12;47,1
3335;23;40;20.10.2023 10:04;22,8
3336;52;9;20.10.2023 10:42;59,8
3337;27;17;20.10.2023 11:36;38,6
3338;33;39;20.10.2023 14:15;7,7
3339;35;24;20.10.2023 14:46;14,6
3340;37;21;20.10.2023 14:54;49,4
3341;22;16;20.10.2023 15:35;26,5
3342;20;35;20.10.2023 17:12;21,6
3343;36;32;20.10.2023 19:27;36,5
3344;6;6;20.10.2023 22:01;28,3
3345;42;16;20.10.2023 22:41;3,5
3346;60;28;20.10.2023 23:51;8,5
3347;60;22;21.10.2023 0:30;40,2
3348;21;40;21.10.2023 2:19;14,1
3349;58;9;21.10.2023 2:48;14,5
3350;44;32;21.10.2023 3:46;8,0
3351;57;12;21.10.2023 5:16;1,6
3352;47;31;21.10.2023 5:34;33,9
3353;29;32;21.10.2023 6:25;32,2
3354;60;28;21.10.2023 13:24;43,7
3355;9;20;21.10.2023 14:25;45,5
3356;47;27;21.10.2023 15:38;22,5
3357;1;36;21.10.2023 18:15;30,2
3358;15;19;21.10.2023 18:29;16,9
3359;50;2;21.10.2023 21:26;43,7
3360;27;2;21.10.2023 21:40;24,7
3361;49;31;21.10.2023 22:15;34,6
3362;31;26;21.10.2023 22:23;44,0
3363;60;26;21.10.2023 22:33;55,0
3364;25;22;22.10.2023 2:54;44,4
3365;32;21;22.10.2023 4:09;25,1
3366;52;2;22.10.2023 10:20;8,5
3367;41;15;22.10.2023 11:10;23,7
3368;28;41;22.10.2023 11:51;21,2
3369;38;21;22.10.2023 14:07;32,3
3370;28;14;22.10.2023 14:20;33,0
3371;38;41;22.10.2023 15:02;43,0
3372;35;34;22.10.2023 15:25;4,0
3373;59;2;22.10.2023 15:59;38,6
3374;11;37;22.10.2023 16:23;5,4
3375;30;5;22.10.2023 16:34;12,0
3376;11;33;22.10.2023 18:17;53,8
3377;28;41;22.10.2023 18:18;10,6
3378;52;39;22.10.2023 21:48;46,7
3379;48;14;22.10.2023 21:50;31,0
3380;2;24;22.10.2023 22:38;28,3
3381;46;35;22.10.2023 23:05;24,4
3382;11;8;23.10.2023 1:32;57,8
3383;38;19;23.10.2023 2:22;21,3
3384;18;41;23.10.2023 3:10;31,8
3385;43;32;23.10.2023 3:27;51,0
3386;2;34;23.10.2023 5:32;54,6
3387;16;7;23.10.2023 6:35;9,1
3388;7;1;23.10.2023 7:57;22,7
3389;59;17;23.10.2023 8:10;8,3
3390;12;20;23.10.2023 8:29;2,4
3391;50;39;23.10.2023 9:18;50,1
3392;57;24;23.10.2023 10:35;49,2
3393;14;35;23.10.2023 10:48;15,1
3394;1;3;23.10.2023 14:47;2,6
3395;54;37;23.10.2023 15:00;26,8
3396;34;6;23.10.2023 16:44;31,2
3397;31;26;23.10.2023 18:32;24,6
3398;17;6;23.10.2023 19:05;53,2
3399;21;15;23.10.2023 19:45;26,1
3400;52;2;23.10.2023 21:21;49,6
3401;32;10;23.10.2023 22:22;41,0
3402;13;4;23.10.2023 23:37;15,3
3403;20;38;24.10.2023 3:00;48,5
3404;58;39;24.10.2023 3:12;38,2
3405;34;32;24.10.2023 6:09;37,7
3406;37;38;24.10.2023 7:12;44,2
3407;28;41;24.10.2023 8:00;45,4
3408;8;37;24.10.2023 9:39;31,8
3409;24;42;24.10.2023 10:46;46,9
3410;51;8;24.10.2023 12:31;46,0
3411;39;40;24.10.2023 12:53;45,4
3412;17;6;24.10.2023 13:10;9,6
3413;9;20;24.10.2023 14:36;11,7
3414;32;38;24.10.2023 15:27;56,8
3415;19;3;24.10.2023 15:43;18,8
3416;2;5;24.10.2023 17:15;42,8
3417;35;36;24.10.2023 17:26;41,3
3418;13;9;24.10.2023 19:27;50,3
3419;32;21;24.10.2023 21:46;21,7
3420;10;12;24.10.2023 21:49;2,7
3421;63;28;25.10.2023 1:18;12,7
3422;7;42;25.10.2023 2:59;51,8
3423;4;32;25.10.2023 3:25;5,5
3424;52;9;25.10.2023 3:38;32,1
3425;63;13;25.10.2023 5:59;20,6
3426;7;25;25.10.2023 11:17;47,1
3427;24;1;25.10.2023 11:37;59,2
3428;36;6;25.10.2023 13:28;28,7
3429;28;21;25.10.2023 15:21;31,1
3430;21;7;25.10.2023 17:32;19,6
3431;5;34;25.10.2023 18:49;10,6
3432;15;35;25.10.2023 19:38;45,6
3433;51;7;25.10.2023 23:11;32,0
3434;36;6;25.10.2023 23:36;52,8
3435;38;21;25.10.2023 23:38;37,8
3436;19;24;26.10.2023 4:48;10,0
3437;42;25;26.10.2023 4:50;18,1
3438;4;32;26.10.2023 5:05;43,9
3439;1;36;26.10.2023 5:17;17,4
3440;42;42;26.10.2023 7:37;42,4
3441;41;15;26.10.2023 9:27;59,4
3442;42;1;26.10.2023 10:42;30,9
3443;47;31;26.10.2023 11:28;4,7
3444;14;38;26.10.2023 13:56;24,4
3445;14;21;26.10.2023 17:48;27,3
3446;50;17;26.10.2023 21:09;27,6
3447;3;32;26.10.2023 23:36;35,2
3448;18;19;26.10.2023 23:48;12,3
3449;45;29;27.10.2023 0:10;9,4
3450;38;10;27.10.2023 1:15;20,4
3451;46;14;27.10.2023 3:56;28,2
3452;23;33;27.10.2023 5:13;52,0
3453;34;6;27.10.2023 10:55;49,5
3454;26;4;27.10.2023 11:14;54,6
3455;3;6;27.10.2023 11:16;8,9
3456;54;11;27.10.2023 12:11;53,3
3457;1;34;27.10.2023 13:30;1,9
3458;7;42;27.10.2023 13:41;45,1
3459;49;20;27.10.2023 16:07;6,8
3460;23;7;27.10.2023 17:55;13,2
3461;2;18;27.10.2023 17:57;45,5
3462;58;4;27.10.2023 23:13;19,8
3463;2;36;28.10.2023 0:13;4,1
3464;46;41;28.10.2023 1:40;52,8
3465;35;5;28.10.2023 2:21;54,9
3466;43;32;28.10.2023 4:08;40,9
3467;25;13;28.10.2023 5:09;11,0
3468;43;32;28.10.2023 5:36;5,6
3469;33;4;28.10.2023 6:10;36,4
3470;31;13;28.10.2023 6:55;21,5
3471;63;13;28.10.2023 7:05;52,4
3472;40;7;28.10.2023 7:19;4,0
3473;2;18;28.10.2023 9:42;24,8
3474;63;13;28.10.2023 10:13;45,7
3475;30;5;28.10.2023 10:33;34,2
3476;5;18;28.10.2023 11:38;51,4
3477;17;32;28.10.2023 13:28;50,5
3478;40;37;28.10.2023 14:44;15,9
3479;54;11;28.10.2023 15:04;26,4
3480;16;7;28.10.2023 15:56;26,2
3481;17;32;28.10.2023 19:54;27,2
3482;62;41;29.10.2023 3:31;40,2
3483;7;16;29.10.2023 4:39;51,2
3484;21;40;29.10.2023 5:19;56,1
3485;19;12;29.10.2023 6:01;36,8
3486;13;39;29.10.2023 10:44;14,8
3487;37;14;29.10.2023 10:45;36,3
3488;29;32;29.10.2023 12:54;25,9
3489;30;3;29.10.2023 12:56;41,3
3490;22;25;29.10.2023 15:04;22,6
3491;1;18;29.10.2023 18:20;37,4
3492;60;23;29.10.2023 19:28;36,8
3493;46;10;29.10.2023 22:28;9,5
3494;23;7;29.10.2023 23:34;31,4
3495;19;3;30.10.2023 0:06;15,2
3496;3;6;30.10.2023 0:19;53,6
3497;58;39;30.10.2023 2:16;49,5
3498;5;3;30.10.2023 2:27;8,9
3499;44;32;30.10.2023 2:44;4,9
3500;55;29;30.10.2023 4:16;17,2
3501;9;20;30.10.2023 4:27;45,3
3502;33;2;30.10.2023 5:12;41,5
3503;40;15;30.10.2023 6:04;54,5
3504;50;9;30.10.2023 7:24;12,2
3505;1;24;30.10.2023 7:29;16,5
3506;3;6;30.10.2023 8:32;21,2
3507;41;11;30.10.2023 10:28;28,2
3508;16;15;30.10.2023 10:47;14,6
3509;41;15;30.10.2023 11:31;41,4
3510;21;7;30.10.2023 13:05;5,3
3511;7;16;30.10.2023 13:23;22,0
3512;24;1;30.10.2023 13:49;35,3
3513;41;8;30.10.2023 14:36;25,3
3514;35;5;30.10.2023 15:10;27,3
3515;63;26;30.10.2023 15:21;18,9
3516;48;41;30.10.2023 15:44;37,4
3517;16;33;30.10.2023 16:27;14,1
3518;33;4;31.10.2023 0:53;11,3
3519;15;19;31.10.2023 1:03;55,6
3520;41;11;31.10.2023 1:58;20,1
3521;15;41;31.10.2023 3:00;38,3
3522;60;22;31.10.2023 9:16;43,5
3523;33;4;31.10.2023 9:58;13,3
3524;25;28;31.10.2023 10:01;23,3
3525;61;39;31.10.2023 14:01;47,1
3526;15;10;31.10.2023 16:18;30,4
3527;5;12;31.10.2023 20:46;22,2
3528;58;39;31.10.2023 22:22;32,6
3529;15;38;31.10.2023 22:47;41,6
3530;55;29;31.10.2023 22:49;14,1
3531;62;19;01.11.2023 2:48;17,7
3532;14;14;01.11.2023 3:52;5,7
3533;28;35;01.11.2023 7:09;15,4
3534;63;26;01.11.2023 7:44;6,1
3535;34;6;01.11.2023 7:48;10,1
3536;62;41;01.11.2023 11:10;45,5
3537;54;33;01.11.2023 13:33;45,6
3538;43;6;01.11.2023 14:56;39,5
3539;14;10;01.11.2023 15:32;15,1
3540;12;31;01.11.2023 17:01;52,0
3541;23;8;01.11.2023 18:24;23,6
3542;23;33;01.11.2023 18:27;26,1
3543;49;31;01.11.2023 20:00;41,9
3544;47;30;01.11.2023 20:35;11,9
3545;35;36;01.11.2023 22:04;44,1
3546;54;40;01.11.2023 22:53;58,8
3547;25;26;02.11.2023 1:25;29,5
3548;13;2;02.11.2023 1:51;26,9
3549;43;32;02.11.2023 5:22;56,9
3550;38;41;02.11.2023 7:44;21,6
3551;45;30;02.11.2023 9:22;19,5
3552;54;8;02.11.2023 9:41;2,6
3553;32;14;02.11.2023 10:06;54,1
3554;39;11;02.11.2023 11:15;23,4
3555;19;34;02.11.2023 12:08;20,9
3556;41;7;02.11.2023 12:18;44,3
3557;39;40;02.11.2023 12:36;54,6
3558;44;32;02.11.2023 12:53;11,0
3559;44;32;02.11.2023 13:21;44,9
3560;42;42;02.11.2023 13:24;33,6
3561;39;8;02.11.2023 16:39;37,5
3562;59;17;02.11.2023 18:26;16,3
3563;56;35;02.11.2023 18:34;4,2
3564;25;23;02.11.2023 19:01;59,6
3565;56;19;02.11.2023 19:43;52,8
3566;45;27;02.11.2023 21:47;59,4
3567;1;36;03.11.2023 0:50;7,0
3568;37;21;03.11.2023 4:39;6,9
3569;44;32;03.11.2023 5:26;16,6
3570;24;42;03.11.2023 6:02;20,2
3571;37;35;03.11.2023 6:43;47,2
3572;31;22;03.11.2023 6:55;55,8
3573;33;9;03.11.2023 7:00;22,9
3574;55;31;03.11.2023 7:21;22,9
3575;7;25;03.11.2023 10:33;2,4
3576;51;40;03.11.2023 10:56;46,3
3577;42;1;03.11.2023 13:32;50,4
3578;34;32;03.11.2023 14:05;27,1
3579;54;11;03.11.2023 14:21;29,2
3580;42;42;03.11.2023 17:26;27,6
3581;4;32;03.11.2023 20:42;23,1
3582;25;23;03.11.2023 21:59;55,6
3583;45;20;03.11.2023 23:48;7,8
3584;19;12;03.11.2023 23:52;31,9
3585;52;4;04.11.2023 0:58;52,4
3586;62;14;04.11.2023 2:36;59,7
3587;23;33;04.11.2023 5:06;13,7
3588;40;33;04.11.2023 5:40;51,6
3589;32;41;04.11.2023 7:21;38,3
3590;60;13;04.11.2023 8:46;40,4
3591;18;21;04.11.2023 9:36;57,3
3592;9;31;04.11.2023 12:09;38,7
3593;30;36;04.11.2023 14:19;56,5
3594;63;23;04.11.2023 17:09;37,8
3595;23;40;04.11.2023 17:35;25,3
3596;36;6;04.11.2023 18:00;51,7
3597;21;37;04.11.2023 18:12;40,2
3598;8;37;04.11.2023 18:46;26,6
3599;32;14;04.11.2023 19:04;5,9
3600;57;24;04.11.2023 19:36;7,6
3601;35;18;04.11.2023 20:14;25,1
3602;48;21;04.11.2023 20:36;17,5
3603;50;4;04.11.2023 21:39;41,9
3604;48;14;04.11.2023 23:31;22,8
3605;6;32;05.11.2023 2:54;19,4
3606;34;32;05.11.2023 4:07;20,7
3607;11;37;05.11.2023 10:04;55,5
3608;40;37;05.11.2023 11:41;31,7
3609;10;18;05.11.2023 12:46;2,7
3610;41;37;05.11.2023 13:11;31,6
3611;55;29;05.11.2023 13:41;6,3
3612;22;42;05.11.2023 18:43;31,4
3613;38;41;05.11.2023 20:35;43,1
3614;54;15;05.11.2023 21:40;11,1
3615;34;32;05.11.2023 21:43;40,2
3616;45;30;05.11.2023 22:29;26,4
3617;24;25;06.11.2023 0:04;45,8
3618;62;41;06.11.2023 0:24;40,2
3619;47;27;06.11.2023 1:43;10,7
3620;1;34;06.11.2023 1:46;11,9
3621;10;18;06.11.2023 1:56;27,9
3622;56;41;06.11.2023 4:01;9,6
3623;36;32;06.11.2023 6:15;55,7
3624;34;32;06.11.2023 6:15;26,0
3625;40;37;06.11.2023 9:11;15,3
3626;53;14;06.11.2023 12:24;59,5
3627;53;38;06.11.2023 12:26;53,9
3628;59;39;06.11.2023 13:19;57,7
3629;13;9;06.11.2023 18:53;13,6
3630;24;1;06.11.2023 20:07;18,2
3631;31;23;06.11.2023 23:50;13,6
3632;6;32;07.11.2023 4:13;28,5
3633;56;38;07.11.2023 5:17;31,1
3634;38;38;07.11.2023 6:39;3,7
3635;52;39;07.11.2023 11:15;35,9
3636;5;36;07.11.2023 11:31;58,6
3637;2;18;07.11.2023 11:41;14,6
3638;16;8;07.11.2023 11:47;1,9
3639;43;32;07.11.2023 12:21;59,9
3640;31;28;07.11.2023 13:05;53,5
3641;32;10;07.11.2023 14:04;21,6
3642;9;27;07.11.2023 14:49;49,2
3643;13;39;07.11.2023 16:55;4,4
3644;62;19;07.11.2023 17:57;48,7
3645;24;42;07.11.2023 18:44;34,9
3646;51;15;07.11.2023 20:47;20,1
3647;40;37;07.11.2023 22:22;42,6
3648;39;33;08.11.2023 0:11;38,2
3649;21;15;08.11.2023 1:51;41,9
3650;38;14;08.11.2023 3:11;22,4
3651;54;7;08.11.2023 3:31;43,3
3652;35;18;08.11.2023 4:29;6,8
3653;51;33;08.11.2023 6:13;59,6
3654;8;33;08.11.2023 6:26;11,6
3655;55;31;08.11.2023 8:07;43,9
3656;45;30;08.11.2023 9:26;44,8
3657;49;27;08.11.2023 9:48;32,4
3658;47;29;08.11.2023 11:29;13,1
3659;12;31;08.11.2023 12:21;21,3
3660;1;3;08.11.2023 13:40;52,3
3661;53;38;08.11.2023 14:07;11,2
3662;19;36;08.11.2023 15:32;57,8
3663;39;8;08.11.2023 16:23;4,0
3664;41;33;08.11.2023 16:40;8,8
3665;1;36;08.11.2023 17:43;48,7
3666;51;40;08.11.2023 19:00;23,5
3667;34;6;08.11.2023 23:20;39,8
3668;47;31;09.11.2023 0:49;25,5
3669;2;5;09.11.2023 2:17;54,7
3670;21;11;09.11.2023 2:28;59,2
3671;35;18;09.11.2023 2:32;11,2
3672;12;31;09.11.2023 2:59;33,0
3673;23;37;09.11.2023 4:16;47,9
3674;5;12;09.11.2023 7:04;51,1
3675;15;21;09.11.2023 7:06;37,2
3676;48;10;09.11.2023 7:08;38,8
3677;27;9;09.11.2023 9:47;35,7
3678;4;6;09.11.2023 11:15;52,5
3679;62;14;09.11.2023 11:45;20,2
3680;6;32;09.11.2023 12:26;47,2
3681;37;41;09.11.2023 13:33;37,4
3682;22;16;09.11.2023 13:57;42,9
3683;60;13;09.11.2023 16:57;56,5
3684;48;10;09.11.2023 20:14;30,9
3685;52;2;09.11.2023 21:48;43,5
3686;21;7;09.11.2023 22:20;19,1
3687;40;7;09.11.2023 23:05;11,0
3688;17;6;10.11.2023 0:35;17,5
3689;8;37;10.11.2023 3:28;9,0
3690;1;12;10.11.2023 3:52;46,3
3691;15;10;10.11.2023 4:39;17,2
3692;9;30;10.11.2023 4:44;13,3
3693;54;7;10.11.2023 6:03;35,2
3694;44;32;10.11.2023 6:25;4,5
3695;19;12;10.11.2023 7:16;5,4
3696;11;40;10.11.2023 8:59;54,1
3697;48;10;10.11.2023 9:02;16,6
3698;26;4;10.11.2023 9:33;7,7
3699;52;17;10.11.2023 12:25;35,0
3700;17;6;10.11.2023 14:24;11,9
3701;43;6;10.11.2023 15:14;54,5
3702;53;38;10.11.2023 15:17;46,0
3703;48;19;10.11.2023 15:54;12,5
3704;8;33;10.11.2023 20:11;36,6
3705;2;36;10.11.2023 20:58;12,1
3706;63;22;10.11.2023 21:30;38,4
3707;4;6;11.11.2023 5:55;57,1
3708;28;19;11.11.2023 7:51;45,1
3709;51;33;11.11.2023 8:58;46,4
3710;1;34;11.11.2023 11:56;12,5
3711;34;32;11.11.2023 13:39;5,3
3712;24;1;11.11.2023 14:01;5,8
3713;38;35;11.11.2023 14:33;21,1
3714;30;12;11.11.2023 14:51;10,5
3715;7;16;11.11.2023 15:05;17,6
3716;48;38;11.11.2023 16:20;50,9
3717;58;4;11.11.2023 17:35;39,2
3718;9;31;11.11.2023 17:38;14,2
3719;10;18;11.11.2023 18:25;46,4
3720;62;41;11.11.2023 18:59;37,4
3721;51;33;11.11.2023 19:47;57,4
3722;47;20;11.11.2023 20:18;21,8
3723;28;19;11.11.2023 20:31;3,7
3724;9;31;11.11.2023 23:09;57,8
3725;50;9;12.11.2023 1:59;20,1
3726;62;10;12.11.2023 5:45;40,0
3727;50;4;12.11.2023 5:59;22,4
3728;8;33;12.11.2023 10:00;45,8
3729;27;9;12.11.2023 10:21;42,8
3730;20;10;12.11.2023 10:59;6,8
3731;32;35;12.11.2023 11:39;50,6
3732;56;10;12.11.2023 13:33;48,9
3733;2;18;12.11.2023 13:43;11,7
3734;59;2;12.11.2023 14:13;1,7
3735;28;19;12.11.2023 15:00;25,6
3736;39;15;12.11.2023 15:10;3,3
3737;35;18;12.11.2023 15:23;14,9
3738;15;14;12.11.2023 15:41;18,3
3739;58;39;12.11.2023 17:15;22,8
3740;47;30;12.11.2023 17:31;17,6
3741;48;35;12.11.2023 18:39;29,5
3742;42;1;12.11.2023 18:44;34,3
3743;38;21;12.11.2023 19:16;30,2
3744;1;12;12.11.2023 20:24;57,4
3745;36;32;12.11.2023 22:13;16,9
3746;44;6;13.11.2023 1:16;13,8
3747;14;35;13.11.2023 4:16;20,9
3748;20;21;13.11.2023 4:52;13,8
3749;2;3;13.11.2023 5:06;13,1
3750;2;34;13.11.2023 6:38;26,8
3751;63;13;13.11.2023 7:21;24,0
3752;50;2;13.11.2023 7:25;30,6
3753;55;31;13.11.2023 7:44;50,8
3754;45;30;13.11.2023 8:26;5,7
3755;9;30;13.11.2023 11:25;18,3
3756;5;24;13.11.2023 13:55;45,8
3757;35;5;13.11.2023 16:23;38,1
3758;63;23;13.11.2023 16:29;9,3
3759;29;6;13.11.2023 17:08;51,5
3760;40;7;13.11.2023 17:35;3,0
3761;2;12;13.11.2023 17:56;24,6
3762;6;6;13.11.2023 18:06;58,9
3763;43;32;13.11.2023 18:34;56,3
3764;55;29;13.11.2023 20:29;57,5
3765;48;19;13.11.2023 23:17;7,8
3766;16;7;14.11.2023 4:38;7,1
3767;47;31;14.11.2023 5:30;58,5
3768;36;6;14.11.2023 6:59;20,1
3769;5;3;14.11.2023 7:25;8,9
3770;15;10;14.11.2023 9:24;3,1
3771;47;20;14.11.2023 10:23;6,7
3772;60;13;14.11.2023 11:26;30,8
3773;24;25;14.11.2023 12:48;35,8
3774;37;35;14.11.2023 15:42;55,2
3775;15;41;14.11.2023 17:30;44,9
3776;11;11;14.11.2023 17:56;37,1
3777;59;39;14.11.2023 21:00;14,2
3778;9;29;14.11.2023 22:35;37,4
3779;12;20;15.11.2023 1:01;46,1
3780;44;6;15.11.2023 2:12;50,6
3781;3;32;15.11.2023 2:13;58,3
3782;10;24;15.11.2023 2:38;22,3
3783;16;33;15.11.2023 4:38;7,0
3784;25;26;15.11.2023 5:14;54,2
3785;47;27;15.11.2023 6:57;46,7
3786;51;40;15.11.2023 11:10;4,7
3787;21;33;15.11.2023 11:16;9,8
3788;44;6;15.11.2023 11:19;50,8
3789;18;19;15.11.2023 11:22;14,3
3790;17;6;15.11.2023 13:07;13,1
3791;39;15;15.11.2023 14:39;7,2
3792;44;32;15.11.2023 18:14;30,9
3793;29;32;15.11.2023 23:35;32,0
3794;53;41;15.11.2023 23:51;41,8
3795;50;4;15.11.2023 23:54;22,2
3796;60;22;16.11.2023 0:13;41,8
3797;6;32;16.11.2023 0:34;15,5
3798;18;21;16.11.2023 0:44;42,6
3799;51;33;16.11.2023 4:27;30,9
3800;19;24;16.11.2023 5:15;45,2
3801;54;11;16.11.2023 6:37;44,7
3802;56;38;16.11.2023 9:05;55,6
3803;52;17;16.11.2023 10:12;41,1
3804;18;14;16.11.2023 12:51;2,8
3805;31;13;16.11.2023 15:34;6,9
3806;14;41;16.11.2023 16:12;47,5
3807;19;24;16.11.2023 18:35;40,6
3808;35;18;16.11.2023 22:30;43,2
3809;63;23;16.11.2023 22:53;7,9
3810;18;41;17.11.2023 2:13;8,8
3811;26;39;17.11.2023 6:03;45,2
3812;20;38;17.11.2023 7:07;11,7
3813;26;9;17.11.2023 9:32;24,1
3814;20;14;17.11.2023 9:53;17,8
3815;55;30;17.11.2023 10:54;12,3
3816;19;18;17.11.2023 11:06;13,4
3817;33;17;17.11.2023 13:34;25,6
3818;46;10;17.11.2023 13:42;56,7
3819;50;4;17.11.2023 14:34;57,6
3820;4;6;17.11.2023 18:58;27,3
3821;53;35;17.11.2023 20:29;55,1
3822;8;7;17.11.2023 20:51;52,2
3823;43;6;17.11.2023 20:54;20,6
3824;21;11;17.11.2023 21:26;6,2
3825;38;38;17.11.2023 22:14;44,4
3826;54;33;17.11.2023 22:30;44,9
3827;45;20;17.11.2023 22:56;47,2
3828;14;38;18.11.2023 2:43;46,8
3829;63;13;18.11.2023 3:08;34,2
3830;52;2;18.11.2023 3:19;59,8
3831;30;12;18.11.2023 4:09;17,9
3832;60;13;18.11.2023 4:11;37,8
3833;27;17;18.11.2023 4:27;50,3
3834;4;32;18.11.2023 4:50;49,2
3835;25;26;18.11.2023 6:04;56,9
3836;60;28;18.11.2023 6:38;14,5
3837;19;34;18.11.2023 6:41;27,7
3838;41;33;18.11.2023 9:33;31,6
3839;28;35;18.11.2023 13:36;37,0
3840;53;38;18.11.2023 14:01;50,8
3841;63;26;18.11.2023 16:02;58,2
3842;9;31;18.11.2023 16:56;20,8
3843;42;25;18.11.2023 19:10;23,4
3844;61;39;18.11.2023 20:04;41,8
3845;31;26;18.11.2023 21:28;16,4
3846;41;8;18.11.2023 22:07;47,5
3847;58;17;18.11.2023 22:09;2,8
